Datetime,Open,High,Low,Close,Volume
2024-01-09 07:00:00,2034.925,2036.265,2033.808,2036.255,0
2024-01-09 08:00:00,2036.295,2041.898,2031.535,2038.535,0
2024-01-09 09:00:00,2038.488,2040.015,2033.845,2034.655,0
2024-01-09 10:00:00,2034.575,2035.485,2028.665,2028.735,0
2024-01-09 11:00:00,2028.755,2031.455,2026.015,2031.075,0
2024-01-09 12:00:00,2031.078,2031.945,2027.005,2027.575,0
2024-01-09 13:00:00,2027.555,2029.545,2026.688,2029.058,0
2024-01-09 14:00:00,2029.065,2029.925,2027.655,2028.735,0
2024-01-09 15:00:00,2028.845,2031.005,2028.205,2028.315,0
2024-01-09 16:00:00,2028.335,2030.208,2028.305,2029.885,0
2024-01-09 18:00:00,2029.408,2031.125,2028.275,2030.665,0
2024-01-09 19:00:00,2030.674,2031.075,2029.615,2030.155,0
2024-01-09 20:00:00,2030.175,2032.415,2027.145,2031.705,0
2024-01-09 21:00:00,2031.685,2032.785,2030.255,2031.708,0
2024-01-09 22:00:00,2031.678,2031.905,2028.125,2028.845,0
2024-01-09 23:00:00,2028.835,2030.535,2028.385,2029.725,0
2024-01-10 00:00:00,2029.785,2030.135,2025.375,2026.575,0
2024-01-10 01:00:00,2026.585,2026.915,2023.795,2024.525,0
2024-01-10 02:00:00,2024.435,2031.595,2024.235,2030.905,0
2024-01-10 03:00:00,2030.925,2035.845,2030.165,2035.195,0
2024-01-10 04:00:00,2035.165,2036.075,2034.565,2035.635,0
2024-01-10 05:00:00,2035.665,2040.135,2034.485,2034.698,0
2024-01-10 06:00:00,2034.715,2035.215,2032.695,2033.925,0
2024-01-10 07:00:00,2033.905,2035.555,2031.145,2031.415,0
2024-01-10 08:00:00,2031.435,2033.895,2029.908,2030.185,0
2024-01-10 09:00:00,2030.205,2033.475,2026.345,2027.275,0
2024-01-10 10:00:00,2027.185,2029.685,2024.685,2027.795,0
2024-01-10 11:00:00,2027.835,2028.395,2024.635,2026.918,0
2024-01-10 12:00:00,2026.905,2027.628,2022.135,2023.945,0
2024-01-10 13:00:00,2023.935,2024.435,2021.215,2023.605,0
2024-01-10 14:00:00,2023.585,2024.438,2020.395,2023.938,0
2024-01-10 15:00:00,2023.875,2024.958,2021.725,2023.495,0
2024-01-10 16:00:00,2023.485,2024.425,2023.285,2024.105,0
2024-01-10 18:00:00,2023.995,2027.865,2023.128,2026.695,0
2024-01-10 19:00:00,2026.735,2028.325,2026.505,2027.748,0
2024-01-10 20:00:00,2027.748,2030.265,2026.928,2029.635,0
2024-01-10 21:00:00,2029.635,2031.808,2028.765,2029.575,0
2024-01-10 22:00:00,2029.595,2030.985,2028.645,2030.835,0
2024-01-10 23:00:00,2030.795,2032.185,2030.795,2031.995,0
2024-01-11 00:00:00,2032.095,2034.555,2030.965,2032.885,0
2024-01-11 01:00:00,2032.895,2035.045,2032.045,2033.945,0
2024-01-11 02:00:00,2033.925,2035.655,2033.575,2033.805,0
2024-01-11 03:00:00,2033.795,2033.925,2030.295,2030.718,0
2024-01-11 04:00:00,2030.708,2032.375,2030.125,2031.225,0
2024-01-11 05:00:00,2031.345,2032.638,2030.425,2032.005,0
2024-01-11 06:00:00,2031.975,2034.305,2031.315,2034.235,0
2024-01-11 07:00:00,2034.285,2034.935,2031.598,2032.315,0
2024-01-11 08:00:00,2032.325,2043.864,2024.975,2029.335,0
2024-01-11 09:00:00,2029.365,2034.805,2024.825,2029.598,0
2024-01-11 10:00:00,2029.585,2032.874,2025.085,2028.945,0
2024-01-11 11:00:00,2028.955,2029.505,2013.545,2016.595,0
2024-01-11 12:00:00,2016.675,2018.375,2013.225,2014.275,0
2024-01-11 13:00:00,2014.245,2016.975,2013.765,2016.975,0
2024-01-11 14:00:00,2016.985,2027.265,2016.985,2026.345,0
2024-01-11 15:00:00,2026.355,2028.475,2023.395,2027.395,0
2024-01-11 16:00:00,2027.415,2029.515,2027.093,2028.695,0
2024-01-11 18:00:00,2027.708,2035.455,2027.708,2035.125,0
2024-01-11 19:00:00,2035.055,2035.265,2030.148,2031.035,0
2024-01-11 20:00:00,2031.025,2034.665,2029.975,2033.805,0
2024-01-11 21:00:00,2033.865,2035.178,2033.135,2033.855,0
2024-01-11 22:00:00,2033.855,2035.575,2033.665,2033.865,0
2024-01-11 23:00:00,2033.835,2034.935,2032.698,2034.578,0
2024-01-12 00:00:00,2034.578,2037.115,2033.575,2035.975,0
2024-01-12 01:00:00,2035.995,2036.705,2034.765,2035.135,0
2024-01-12 02:00:00,2035.145,2039.275,2034.125,2037.405,0
2024-01-12 03:00:00,2037.375,2039.765,2036.945,2038.645,0
2024-01-12 04:00:00,2038.605,2039.995,2037.755,2038.055,0
2024-01-12 05:00:00,2038.075,2046.015,2037.985,2045.765,0
2024-01-12 06:00:00,2045.835,2047.305,2044.008,2045.315,0
2024-01-12 07:00:00,2045.355,2053.625,2045.355,2047.665,0
2024-01-12 08:00:00,2047.765,2056.555,2044.258,2056.045,0
2024-01-12 09:00:00,2056.025,2062.145,2053.215,2055.755,0
2024-01-12 10:00:00,2055.755,2060.005,2050.865,2053.595,0
2024-01-12 11:00:00,2053.615,2055.455,2048.185,2048.235,0
2024-01-12 12:00:00,2048.155,2048.505,2041.325,2043.815,0
2024-01-14 18:00:00,2048.498,2048.605,2046.235,2047.505,0
2024-01-14 19:00:00,2047.525,2048.375,2045.675,2047.775,0
2024-01-14 20:00:00,2047.735,2051.335,2047.405,2050.975,0
2024-01-14 21:00:00,2051.025,2056.335,2049.775,2056.305,0
2024-01-14 22:00:00,2056.295,2057.985,2055.435,2057.305,0
2024-01-14 23:00:00,2057.285,2057.465,2053.404,2054.235,0
2024-01-15 00:00:00,2054.215,2055.525,2052.878,2055.025,0
2024-01-15 01:00:00,2054.935,2056.915,2053.708,2055.335,0
2024-01-15 02:00:00,2055.375,2055.835,2052.765,2054.175,0
2024-01-15 03:00:00,2054.215,2058.505,2053.785,2056.545,0
2024-01-15 04:00:00,2056.475,2056.925,2052.855,2054.915,0
2024-01-15 05:00:00,2054.925,2055.045,2051.958,2052.975,0
2024-01-15 06:00:00,2052.985,2053.725,2051.465,2053.225,0
2024-01-15 07:00:00,2053.255,2053.595,2051.265,2052.655,0
2024-01-15 08:00:00,2052.725,2054.175,2052.045,2054.175,0
2024-01-15 09:00:00,2054.175,2054.315,2051.565,2052.065,0
2024-01-15 10:00:00,2052.025,2053.755,2049.29,2053.125,0
2024-01-15 11:00:00,2053.108,2054.868,2053.078,2053.965,0
2024-01-15 12:00:00,2053.945,2056.218,2053.478,2055.248,0
2024-01-15 13:00:00,2055.275,2055.315,2054.185,2054.278,0
2024-01-15 14:00:00,2054.278,2054.755,2053.458,2054.505,0
2024-01-15 18:00:00,2053.914,2055.495,2053.228,2053.895,0
2024-01-15 19:00:00,2054.025,2054.435,2050.685,2051.345,0
2024-01-15 20:00:00,2051.335,2053.238,2049.845,2050.805,0
2024-01-15 21:00:00,2050.785,2051.405,2049.655,2050.475,0
2024-01-15 22:00:00,2050.455,2051.515,2048.265,2049.435,0
2024-01-15 23:00:00,2049.435,2049.945,2048.858,2049.325,0
2024-01-16 00:00:00,2049.345,2049.435,2047.435,2048.405,0
2024-01-16 01:00:00,2048.405,2050.495,2047.285,2050.325,0
2024-01-16 02:00:00,2050.325,2050.825,2048.005,2049.315,0
2024-01-16 03:00:00,2049.295,2050.035,2042.025,2043.015,0
2024-01-16 04:00:00,2042.995,2043.825,2038.588,2041.145,0
2024-01-16 05:00:00,2041.125,2042.275,2039.165,2040.905,0
2024-01-16 06:00:00,2040.905,2041.078,2038.124,2039.785,0
2024-01-16 07:00:00,2039.775,2039.935,2035.535,2038.365,0
2024-01-16 08:00:00,2038.335,2044.915,2031.275,2037.525,0
2024-01-16 09:00:00,2037.475,2042.445,2036.815,2038.095,0
2024-01-16 10:00:00,2038.065,2041.915,2037.285,2041.035,0
2024-01-16 11:00:00,2041.095,2041.195,2032.425,2033.358,0
2024-01-16 12:00:00,2033.355,2033.715,2024.885,2025.245,0
2024-01-16 13:00:00,2025.225,2028.785,2024.165,2025.025,0
2024-01-16 14:00:00,2025.125,2030.045,2024.865,2029.205,0
2024-01-16 15:00:00,2029.185,2029.705,2027.765,2028.128,0
2024-01-16 16:00:00,2028.128,2028.448,2027.055,2028.155,0
2024-01-16 18:00:00,2026.898,2028.275,2025.728,2028.045,0
2024-01-16 19:00:00,2028.055,2028.805,2025.515,2028.405,0
2024-01-16 20:00:00,2028.344,2030.685,2026.635,2030.145,0
2024-01-16 21:00:00,2030.125,2032.815,2026.888,2028.795,0
2024-01-16 22:00:00,2028.835,2029.005,2023.288,2023.955,0
2024-01-16 23:00:00,2023.915,2025.775,2023.185,2025.355,0
2024-01-17 00:00:00,2025.335,2025.385,2019.198,2020.565,0
2024-01-17 01:00:00,2020.565,2020.675,2017.598,2019.175,0
2024-01-17 02:00:00,2019.165,2026.085,2017.785,2025.705,0
2024-01-17 03:00:00,2025.695,2026.498,2021.145,2021.365,0
2024-01-17 04:00:00,2021.325,2024.165,2018.915,2023.745,0
2024-01-17 05:00:00,2023.725,2028.265,2022.715,2026.015,0
2024-01-17 06:00:00,2026.045,2026.655,2023.595,2023.805,0
2024-01-17 07:00:00,2023.835,2028.898,2023.655,2028.255,0
2024-01-17 08:00:00,2028.325,2028.568,2018.845,2022.315,0
2024-01-17 09:00:00,2022.295,2023.045,2011.355,2012.075,0
2024-01-17 10:00:00,2011.995,2013.995,2006.095,2008.795,0
2024-01-17 11:00:00,2008.805,2011.895,2004.215,2005.365,0
2024-01-17 12:00:00,2005.345,2007.975,2003.335,2006.955,0
2024-01-17 13:00:00,2007.025,2007.145,2001.755,2004.705,0
2024-01-17 14:00:00,2004.705,2006.815,2004.305,2005.455,0
2024-01-17 15:00:00,2005.515,2006.765,2004.675,2006.015,0
2024-01-17 16:00:00,2006.045,2006.325,2005.205,2005.945,0
2024-01-17 18:00:00,2005.204,2009.805,2004.905,2009.465,0
2024-01-17 19:00:00,2009.505,2010.758,2008.175,2010.658,0
2024-01-17 20:00:00,2010.678,2012.055,2009.208,2011.535,0
2024-01-17 21:00:00,2011.555,2011.805,2007.425,2007.555,0
2024-01-17 22:00:00,2007.535,2009.035,2006.345,2007.975,0
2024-01-17 23:00:00,2007.955,2009.125,2007.745,2008.035,0
2024-01-18 00:00:00,2008.045,2009.325,2005.705,2009.125,0
2024-01-18 01:00:00,2009.105,2012.955,2008.785,2012.635,0
2024-01-18 02:00:00,2012.575,2014.045,2010.985,2012.198,0
2024-01-18 03:00:00,2012.218,2012.218,2009.525,2009.595,0
2024-01-18 04:00:00,2009.585,2012.865,2008.075,2010.085,0
2024-01-18 05:00:00,2010.085,2012.125,2009.115,2011.535,0
2024-01-18 06:00:00,2011.515,2013.405,2010.695,2012.505,0
2024-01-18 07:00:00,2012.525,2017.155,2012.515,2014.885,0
2024-01-18 08:00:00,2014.885,2014.885,2007.175,2009.005,0
2024-01-18 09:00:00,2009.025,2013.555,2008.985,2012.678,0
2024-01-18 10:00:00,2012.665,2015.575,2011.555,2013.525,0
2024-01-18 11:00:00,2013.515,2017.635,2012.985,2014.805,0
2024-01-18 12:00:00,2014.805,2016.315,2013.165,2016.295,0
2024-01-18 13:00:00,2016.295,2021.025,2015.425,2020.475,0
2024-01-18 14:00:00,2020.445,2020.525,2018.198,2019.725,0
2024-01-18 15:00:00,2019.725,2022.565,2019.725,2022.195,0
2024-01-18 16:00:00,2022.155,2023.135,2021.835,2022.835,0
2024-01-18 18:00:00,2023.785,2024.555,2021.095,2023.675,0
2024-01-18 19:00:00,2023.675,2024.185,2022.505,2023.005,0
2024-01-18 20:00:00,2022.995,2025.475,2021.915,2023.935,0
2024-01-18 21:00:00,2023.905,2024.985,2022.525,2023.975,0
2024-01-18 22:00:00,2023.975,2024.155,2021.895,2022.805,0
2024-01-18 23:00:00,2022.815,2022.835,2020.625,2020.995,0
2024-01-19 00:00:00,2020.975,2021.805,2020.325,2021.565,0
2024-01-19 01:00:00,2021.515,2024.185,2020.765,2023.708,0
2024-01-19 02:00:00,2023.685,2029.625,2023.515,2027.945,0
2024-01-19 03:00:00,2027.895,2030.115,2026.105,2029.635,0
2024-01-19 04:00:00,2029.625,2030.715,2027.525,2029.615,0
2024-01-19 05:00:00,2029.635,2030.865,2028.815,2030.295,0
2024-01-19 06:00:00,2030.395,2031.875,2028.668,2031.555,0
2024-01-19 07:00:00,2031.605,2035.055,2031.585,2032.735,0
2024-01-19 08:00:00,2032.725,2039.278,2032.525,2035.135,0
2024-01-19 09:00:00,2035.135,2035.615,2026.325,2029.495,0
2024-01-19 10:00:00,2029.825,2032.104,2023.035,2027.645,0
2024-01-19 11:00:00,2027.645,2029.425,2023.175,2024.745,0
2024-01-19 12:00:00,2024.765,2028.985,2024.265,2028.955,0
2024-01-19 13:00:00,2028.968,2029.308,2026.365,2027.785,0
2024-01-19 14:00:00,2027.845,2029.365,2027.485,2029.075,0
2024-01-19 15:00:00,2029.075,2029.475,2027.655,2028.295,0
2024-01-19 16:00:00,2028.225,2029.815,2028.058,2029.375,0
2024-01-21 18:00:00,2029.715,2029.715,2026.848,2027.535,0
2024-01-21 19:00:00,2027.505,2029.145,2025.385,2028.925,0
2024-01-21 20:00:00,2028.945,2032.005,2028.605,2029.035,0
2024-01-21 21:00:00,2029.035,2029.965,2028.265,2029.725,0
2024-01-21 22:00:00,2029.705,2029.725,2025.915,2026.895,0
2024-01-21 23:00:00,2026.945,2027.065,2024.565,2025.405,0
2024-01-22 00:00:00,2025.335,2025.425,2021.765,2023.115,0
2024-01-22 01:00:00,2023.115,2024.405,2019.935,2020.815,0
2024-01-22 02:00:00,2020.805,2024.255,2018.985,2021.695,0
2024-01-22 03:00:00,2021.645,2026.165,2020.335,2022.155,0
2024-01-22 04:00:00,2022.155,2023.855,2020.495,2021.605,0
2024-01-22 05:00:00,2021.545,2024.465,2020.995,2022.715,0
2024-01-22 06:00:00,2022.715,2026.458,2022.045,2026.078,0
2024-01-22 07:00:00,2026.038,2030.028,2025.135,2029.558,0
2024-01-22 08:00:00,2029.555,2029.588,2021.155,2023.035,0
2024-01-22 09:00:00,2023.035,2023.898,2016.448,2022.615,0
2024-01-22 10:00:00,2022.605,2026.438,2020.605,2023.994,0
2024-01-22 11:00:00,2024.005,2024.105,2021.415,2023.535,0
2024-01-22 12:00:00,2023.505,2024.438,2021.238,2021.418,0
2024-01-22 13:00:00,2021.405,2021.825,2019.705,2021.235,0
2024-01-22 14:00:00,2021.255,2021.535,2019.055,2020.955,0
2024-01-22 15:00:00,2020.955,2020.955,2019.125,2020.745,0
2024-01-22 16:00:00,2020.725,2021.728,2020.135,2021.105,0
2024-01-22 18:00:00,2021.038,2021.855,2020.385,2020.635,0
2024-01-22 19:00:00,2020.695,2023.025,2020.695,2022.665,0
2024-01-22 20:00:00,2022.665,2022.815,2019.515,2021.575,0
2024-01-22 21:00:00,2021.575,2024.095,2020.648,2022.535,0
2024-01-22 22:00:00,2022.595,2027.855,2021.635,2027.395,0
2024-01-22 23:00:00,2027.325,2027.818,2026.645,2027.508,0
2024-01-23 00:00:00,2027.494,2031.615,2027.165,2030.725,0
2024-01-23 01:00:00,2030.745,2035.825,2028.998,2035.035,0
2024-01-23 02:00:00,2035.035,2037.808,2027.605,2031.565,0
2024-01-23 03:00:00,2031.635,2031.655,2027.635,2028.875,0
2024-01-23 04:00:00,2028.875,2030.405,2027.015,2028.685,0
2024-01-23 05:00:00,2028.655,2028.655,2024.655,2025.015,0
2024-01-23 06:00:00,2025.015,2026.085,2022.298,2023.875,0
2024-01-23 07:00:00,2023.875,2026.885,2023.155,2025.578,0
2024-01-23 08:00:00,2025.578,2030.265,2023.235,2024.885,0
2024-01-23 09:00:00,2024.855,2026.025,2021.325,2022.978,0
2024-01-23 10:00:00,2023.004,2026.655,2022.755,2025.045,0
2024-01-23 11:00:00,2025.085,2027.655,2023.225,2025.635,0
2024-01-23 12:00:00,2025.638,2025.975,2022.565,2024.195,0
2024-01-23 13:00:00,2024.215,2025.715,2022.925,2025.225,0
2024-01-23 14:00:00,2025.235,2030.558,2024.745,2029.755,0
2024-01-23 15:00:00,2029.765,2030.178,2028.035,2028.575,0
2024-01-23 16:00:00,2028.555,2029.208,2027.785,2029.015,0
2024-01-23 18:00:00,2028.278,2029.555,2027.235,2029.255,0
2024-01-23 19:00:00,2029.255,2029.255,2026.915,2027.345,0
2024-01-23 20:00:00,2027.325,2028.925,2026.355,2027.175,0
2024-01-23 21:00:00,2027.195,2027.485,2023.865,2024.105,0
2024-01-23 22:00:00,2024.095,2025.625,2023.628,2024.685,0
2024-01-23 23:00:00,2024.675,2025.645,2023.975,2024.405,0
2024-01-24 00:00:00,2024.395,2025.578,2022.725,2024.378,0
2024-01-24 01:00:00,2024.364,2027.855,2023.565,2025.945,0
2024-01-24 02:00:00,2025.905,2031.495,2025.685,2029.465,0
2024-01-24 03:00:00,2029.485,2032.175,2028.105,2030.795,0
2024-01-24 04:00:00,2030.775,2034.065,2029.795,2030.765,0
2024-01-24 05:00:00,2030.735,2032.925,2029.165,2032.665,0
2024-01-24 06:00:00,2032.775,2034.185,2030.765,2033.305,0
2024-01-24 07:00:00,2033.305,2034.298,2031.518,2032.635,0
2024-01-24 08:00:00,2032.635,2036.575,2031.118,2033.865,0
2024-01-24 09:00:00,2033.865,2034.625,2023.048,2024.615,0
2024-01-24 10:00:00,2024.565,2025.285,2014.815,2015.145,0
2024-01-24 11:00:00,2015.215,2016.135,2011.825,2015.195,0
2024-01-24 12:00:00,2015.215,2019.715,2015.205,2019.175,0
2024-01-24 13:00:00,2019.185,2019.678,2013.345,2014.995,0
2024-01-24 14:00:00,2014.995,2015.235,2011.105,2012.115,0
2024-01-24 15:00:00,2012.115,2013.725,2011.675,2012.195,0
2024-01-24 16:00:00,2012.205,2014.485,2011.955,2014.214,0
2024-01-24 18:00:00,2013.765,2017.565,2013.185,2016.265,0
2024-01-24 19:00:00,2016.305,2016.635,2014.785,2015.385,0
2024-01-24 20:00:00,2015.375,2017.175,2014.435,2016.278,0
2024-01-24 21:00:00,2016.278,2016.915,2014.535,2015.165,0
2024-01-24 22:00:00,2015.175,2016.765,2015.015,2015.725,0
2024-01-24 23:00:00,2015.725,2016.325,2014.755,2015.665,0
2024-01-25 00:00:00,2015.665,2016.475,2014.698,2015.505,0
2024-01-25 01:00:00,2015.505,2016.485,2014.325,2015.735,0
2024-01-25 02:00:00,2015.665,2018.225,2013.515,2015.648,0
2024-01-25 03:00:00,2015.625,2015.858,2012.555,2013.745,0
2024-01-25 04:00:00,2013.745,2017.815,2012.715,2017.795,0
2024-01-25 05:00:00,2017.795,2019.375,2017.055,2019.105,0
2024-01-25 06:00:00,2019.105,2019.445,2016.415,2017.425,0
